Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.237.22-104.254.149.101-44500-443-6,172.17.237.22,44500,104.254.149.101,443,6,22-12-2021 13:05,6655900,1,1,0,0,0,0,0,0,0,0,0,0,0,0.300485284,6655900,0,6655900,6655900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.150242642,0.150242642,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-20.88.207.242-42476-443-6,172.17.237.22,42476,20.88.207.242,443,6,22-12-2021 13:05,8334252,0,4,0,24,0,0,0,0,24,0,6,12,2.879682544,0.479947091,2778084,4811350.495,8333753,9,0,0,0,0,0,8334252,2778084,4811350.495,8333753,9,0,0,0,0,0,80,0,0.479947091,0,24,4.8,10.73312629,115.2,0,0,0,0,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,24,-1,246,0,0,490,0,490,490,8333753,0,8333753,8333753,Normal
172.17.237.22-20.88.207.242-42476-443-6,172.17.237.22,42476,20.88.207.242,443,6,22-12-2021 13:05,582,1,1,0,0,0,0,0,0,0,0,0,0,0,3436.426117,582,0,582,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1718.213058,1718.213058,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.114.32.187-56210-443-6,172.17.237.22,56210,52.114.32.187,443,6,22-12-2021 13:05,27903848,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071674702,2.79E+07,0,2.79E+07,2.79E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035837351,0.035837351,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-23.32.177.106-58562-443-6,172.17.237.22,58562,23.32.177.106,443,6,22-12-2021 13:05,28159967,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071022811,2.82E+07,0,2.82E+07,2.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035511405,0.035511405,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,906,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-23.32.177.106-58568-443-6,172.17.237.22,58568,23.32.177.106,443,6,22-12-2021 13:05,28159991,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07102275,2.82E+07,0,2.82E+07,2.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035511375,0.035511375,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,457,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-23.32.177.106-58560-443-6,172.17.237.22,58560,23.32.177.106,443,6,22-12-2021 13:05,28160010,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071022702,2.82E+07,0,2.82E+07,2.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035511351,0.035511351,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,614,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-23.32.177.106-58566-443-6,172.17.237.22,58566,23.32.177.106,443,6,22-12-2021 13:05,28160028,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071022657,2.82E+07,0,2.82E+07,2.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035511328,0.035511328,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,737,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-23.32.177.106-58564-443-6,172.17.237.22,58564,23.32.177.106,443,6,22-12-2021 13:05,28160055,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071022589,2.82E+07,0,2.82E+07,2.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035511294,0.035511294,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,642,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-103.229.205.243-46662-443-6,172.17.237.22,46662,103.229.205.243,443,6,22-12-2021 13:05,18848750,0,4,0,31,0,0,0,0,31,0,7.75,15.5,1.644671397,0.212215664,6282916.667,1.09E+07,1.88E+07,13,0,0,0,0,0,1.88E+07,6282916.667,1.09E+07,1.88E+07,13,0,0,0,0,0,80,0,0.212215664,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,0,7.75,0,0,0,0,0,0,0,0,4,31,-1,260,0,0,458,0,458,458,1.88E+07,0,1.88E+07,1.88E+07,Normal
172.17.237.22-23.32.177.106-58558-443-6,172.17.237.22,58558,23.32.177.106,443,6,22-12-2021 13:05,29952005,1,1,0,0,0,0,0,0,0,0,0,0,0,0.066773493,3.00E+07,0,3.00E+07,3.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.033386747,0.033386747,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,732,0,0,0,0,0,0,0,0,0,0,Normal
132.148.80.84-172.17.237.22-443-38902-6,172.17.237.22,38902,132.148.80.84,443,6,22-12-2021 13:05,31205992,0,3,0,0,0,0,0,0,0,0,0,0,0,0.096135383,1.56E+07,2.21E+07,3.12E+07,496,0,0,0,0,0,3.12E+07,1.56E+07,2.21E+07,3.12E+07,496,0,0,0,0,0,60,0,0.096135383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,292,0,0,0,0,0,0,0,0,0,0,Normal
132.148.80.84-172.17.237.22-443-38904-6,172.17.237.22,38904,132.148.80.84,443,6,22-12-2021 13:05,31209168,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0961256,1.56E+07,2.21E+07,3.12E+07,502,0,0,0,0,0,3.12E+07,1.56E+07,2.21E+07,3.12E+07,502,0,0,0,0,0,60,0,0.0961256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,270,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-103.43.90.54-41252-443-6,172.17.237.22,41252,103.43.90.54,443,6,22-12-2021 13:05,28160142,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071022369,2.82E+07,0,2.82E+07,2.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035511185,0.035511185,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-104.254.148.166-41766-443-6,172.17.237.22,41766,104.254.148.166,443,6,22-12-2021 13:05,28160163,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071022316,2.82E+07,0,2.82E+07,2.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035511158,0.035511158,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-104.254.149.101-44500-443-6,172.17.237.22,44500,104.254.149.101,443,6,22-12-2021 13:05,28160183,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071022266,2.82E+07,0,2.82E+07,2.82E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035511133,0.035511133,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
132.148.80.84-172.17.237.22-443-38902-6,172.17.237.22,38902,132.148.80.84,443,6,22-12-2021 13:05,4558983,1,1,0,0,0,0,0,0,0,0,0,0,0,0.438694332,4558983,0,4558983,4558983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.219347166,0.219347166,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,300,0,0,0,0,0,0,0,0,0,0,Normal
132.148.80.84-172.17.237.22-443-38904-6,172.17.237.22,38904,132.148.80.84,443,6,22-12-2021 13:05,4555002,1,1,0,0,0,0,0,0,0,0,0,0,0,0.439077744,4555002,0,4555002,4555002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.219538872,0.219538872,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,169,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-13.76.0.227-56870-443-6,172.17.237.22,56870,13.76.0.227,443,6,22-12-2021 13:04,76418631,1,4,0,0,0,0,0,0,0,0,0,0,0,0.065429071,1.91E+07,2.28E+07,4.51E+07,427,0,0,0,0,0,7.64E+07,2.55E+07,2.31E+07,4.51E+07,427,0,0,0,0,20,80,0.013085814,0.052343256,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,268,0,0,427,0,427,427,4.51E+07,0,4.51E+07,4.51E+07,Normal
172.17.237.22-13.77.92.139-57502-443-6,172.17.237.22,57502,13.77.92.139,443,6,22-12-2021 13:04,79758743,1,4,0,0,0,0,0,0,0,0,0,0,0,0.062689052,1.99E+07,2.36E+07,4.62E+07,454,0,0,0,0,0,7.98E+07,2.66E+07,2.39E+07,4.62E+07,481,0,0,0,0,20,80,0.01253781,0.050151242,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,289,0,0,481,0,481,481,4.62E+07,0,4.62E+07,4.62E+07,Normal
172.17.237.22-40.126.17.135-58378-443-6,172.17.237.22,58378,40.126.17.135,443,6,22-12-2021 13:04,80360282,1,4,0,0,0,0,0,0,0,0,0,0,0,0.062219792,2.01E+07,2.38E+07,4.64E+07,402,0,0,0,0,0,8.04E+07,2.68E+07,2.40E+07,4.64E+07,402,0,0,0,0,20,80,0.012443958,0.049775833,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,337,0,0,402,0,402,402,4.64E+07,0,4.64E+07,4.64E+07,Normal
172.17.237.22-40.126.17.135-58378-443-6,172.17.237.22,58378,40.126.17.135,443,6,22-12-2021 13:06,547217,1,1,0,0,0,0,0,0,0,0,0,0,0,3.654857214,547217,0,547217,547217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.827428607,1.827428607,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.113.194.133-38098-443-6,172.17.237.22,38098,52.113.194.133,443,6,22-12-2021 13:04,83827742,1,4,0,0,0,0,0,0,0,0,0,0,0,0.059646125,2.10E+07,2.43E+07,4.51E+07,441,0,0,0,0,0,8.38E+07,2.79E+07,2.44E+07,4.51E+07,443,0,0,0,0,20,80,0.011929225,0.0477169,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,268,0,0,443,0,443,443,4.51E+07,0,4.51E+07,4.51E+07,Normal
172.17.237.22-13.107.3.128-43958-443-6,172.17.237.22,43958,13.107.3.128,443,6,22-12-2021 13:04,81515680,1,4,0,0,0,0,0,0,0,0,0,0,0,0.061337892,2.04E+07,2.40E+07,4.65E+07,415,0,0,0,0,0,8.15E+07,2.72E+07,2.42E+07,4.65E+07,415,0,0,0,0,20,80,0.012267578,0.049070314,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,299,0,0,415,0,415,415,4.65E+07,0,4.65E+07,4.65E+07,Normal
168.63.15.132-172.17.237.22-443-49628-6,172.17.237.22,49628,168.63.15.132,443,6,22-12-2021 13:04,80213330,1,4,0,0,0,0,0,0,0,0,0,0,0,0.062333779,2.01E+07,2.35E+07,4.50E+07,436,0,0,0,0,0,8.02E+07,2.67E+07,2.37E+07,4.50E+07,476,0,0,0,0,20,80,0.012466756,0.049867023,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,268,0,0,476,0,476,476,4.50E+07,0,4.50E+07,4.50E+07,Normal
172.17.237.22-20.189.173.6-48746-443-6,172.17.237.22,48746,20.189.173.6,443,6,22-12-2021 13:04,79515667,1,4,0,0,0,0,0,0,0,0,0,0,0,0.06288069,1.99E+07,2.36E+07,4.63E+07,342,0,0,0,0,0,7.95E+07,2.65E+07,2.39E+07,4.63E+07,421,0,0,0,0,20,80,0.012576138,0.050304552,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,291,0,0,421,0,421,421,4.63E+07,0,4.63E+07,4.63E+07,Normal
172.17.237.22-13.76.153.29-36890-443-6,172.17.237.22,36890,13.76.153.29,443,6,22-12-2021 13:04,81125472,1,4,0,0,0,0,0,0,0,0,0,0,0,0.061632923,2.03E+07,2.37E+07,4.51E+07,446,0,0,0,0,0,8.11E+07,2.70E+07,2.38E+07,4.51E+07,448,0,0,0,0,20,80,0.012326585,0.049306339,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,260,0,0,448,0,448,448,4.51E+07,0,4.51E+07,4.51E+07,Normal
172.17.237.22-52.163.231.110-45974-443-6,172.17.237.22,45974,52.163.231.110,443,6,22-12-2021 13:04,82663234,1,4,0,0,0,0,0,0,0,0,0,0,0,0.060486383,2.07E+07,2.42E+07,4.66E+07,415,0,0,0,0,0,8.27E+07,2.76E+07,2.44E+07,4.66E+07,426,0,0,0,0,20,80,0.012097277,0.048389106,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,278,0,0,426,0,426,426,4.66E+07,0,4.66E+07,4.66E+07,Normal
172.17.237.22-40.74.219.49-49504-443-6,172.17.237.22,49504,40.74.219.49,443,6,22-12-2021 13:04,79798614,1,4,0,0,0,0,0,0,0,0,0,0,0,0.06265773,1.99E+07,2.35E+07,4.58E+07,418,0,0,0,0,0,7.98E+07,2.66E+07,2.38E+07,4.58E+07,544,0,0,0,0,20,80,0.012531546,0.050126184,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,291,0,0,544,0,544,544,4.58E+07,0,4.58E+07,4.58E+07,Normal
172.17.237.22-13.107.42.16-44830-443-6,172.17.237.22,44830,13.107.42.16,443,6,22-12-2021 13:04,81742387,1,4,0,0,0,0,0,0,0,0,0,0,0,0.061167776,2.04E+07,2.39E+07,4.56E+07,454,0,0,0,0,0,8.17E+07,2.72E+07,2.41E+07,4.56E+07,545,0,0,0,0,20,80,0.012233555,0.048934221,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,277,0,0,545,0,545,545,4.56E+07,0,4.56E+07,4.56E+07,Normal
172.17.237.22-52.159.49.199-59048-443-6,172.17.237.22,59048,52.159.49.199,443,6,22-12-2021 13:04,80368869,1,4,0,0,0,0,0,0,0,0,0,0,0,0.062213144,2.01E+07,2.35E+07,4.51E+07,424,0,0,0,0,0,8.04E+07,2.68E+07,2.37E+07,4.51E+07,529,0,0,0,0,20,80,0.012442629,0.049770515,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,347,0,0,529,0,529,529,4.51E+07,0,4.51E+07,4.51E+07,Normal
172.17.237.22-20.189.173.6-48764-443-6,172.17.237.22,48764,20.189.173.6,443,6,22-12-2021 13:04,82140540,1,4,0,0,0,0,0,0,0,0,0,0,0,0.060871282,2.05E+07,2.40E+07,4.59E+07,367,0,0,0,0,0,8.21E+07,2.74E+07,2.42E+07,4.59E+07,428,0,0,0,0,20,80,0.012174256,0.048697026,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,405,0,0,428,0,428,428,4.59E+07,0,4.59E+07,4.59E+07,Normal
172.17.237.22-52.46.154.242-49078-443-6,172.17.237.22,49078,52.46.154.242,443,6,22-12-2021 13:05,59356242,2,5,0,31,0,0,0,0,31,0,6.2,13.86362146,0.522270261,0.117931994,9892707,1.82E+07,4.51E+07,19,1.43E+07,1.43E+07,0,1.43E+07,1.43E+07,5.94E+07,1.48E+07,2.12E+07,4.51E+07,347,0,0,0,0,40,100,0.033694856,0.084237139,0,31,3.875,10.96015511,120.125,0,0,0,0,1,0,0,0,2,4.428571429,0,6.2,0,0,0,0,0,0,2,0,5,31,-1,260,0,0,442.5,28.99137803,463,422,2.97E+07,2.17E+07,4.51E+07,1.43E+07,Normal
172.17.237.22-52.159.49.199-59048-443-6,172.17.237.22,59048,52.159.49.199,443,6,22-12-2021 13:06,28069541,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07125161,2.81E+07,0,2.81E+07,2.81E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.035625805,0.035625805,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-20.189.173.6-48764-443-6,172.17.237.22,48764,20.189.173.6,443,6,22-12-2021 13:06,27097603,1,1,0,0,0,0,0,0,0,0,0,0,0,0.073807266,2.71E+07,0,2.71E+07,2.71E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.036903633,0.036903633,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-20.189.173.6-48746-443-6,172.17.237.22,48746,20.189.173.6,443,6,22-12-2021 13:06,30173649,1,1,0,0,0,0,0,0,0,0,0,0,0,0.066283001,3.02E+07,0,3.02E+07,3.02E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0331415,0.0331415,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-40.74.219.49-49504-443-6,172.17.237.22,49504,40.74.219.49,443,6,22-12-2021 13:06,29345624,1,1,0,0,0,0,0,0,0,0,0,0,0,0.068153262,2.93E+07,0,2.93E+07,2.93E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.034076631,0.034076631,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.163.231.110-45974-443-6,172.17.237.22,45974,52.163.231.110,443,6,22-12-2021 13:06,29361664,1,1,0,0,0,0,0,0,0,0,0,0,0,0.06811603,2.94E+07,0,2.94E+07,2.94E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.034058015,0.034058015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-13.76.153.29-36890-443-6,172.17.237.22,36890,13.76.153.29,443,6,22-12-2021 13:06,29361703,1,1,0,0,0,0,0,0,0,0,0,0,0,0.06811594,2.94E+07,0,2.94E+07,2.94E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.03405797,0.03405797,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.159.49.199-59048-443-6,172.17.237.22,59048,52.159.49.199,443,6,22-12-2021 13:06,207942,1,1,0,0,0,0,0,0,0,0,0,0,0,9.618066576,207942,0,207942,207942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.809033288,4.809033288,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-20.189.173.6-48764-443-6,172.17.237.22,48764,20.189.173.6,443,6,22-12-2021 13:06,207961,1,1,0,0,0,0,0,0,0,0,0,0,0,9.617187838,207961,0,207961,207961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.808593919,4.808593919,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-20.189.173.6-48746-443-6,172.17.237.22,48746,20.189.173.6,443,6,22-12-2021 13:06,207974,1,1,0,0,0,0,0,0,0,0,0,0,0,9.616586689,207974,0,207974,207974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.808293344,4.808293344,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-40.74.219.49-49504-443-6,172.17.237.22,49504,40.74.219.49,443,6,22-12-2021 13:06,207987,1,1,0,0,0,0,0,0,0,0,0,0,0,9.615985614,207987,0,207987,207987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.807992807,4.807992807,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.163.231.110-45974-443-6,172.17.237.22,45974,52.163.231.110,443,6,22-12-2021 13:06,208001,1,1,0,0,0,0,0,0,0,0,0,0,0,9.615338388,208001,0,208001,208001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.807669194,4.807669194,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-13.76.153.29-36890-443-6,172.17.237.22,36890,13.76.153.29,443,6,22-12-2021 13:06,208022,1,1,0,0,0,0,0,0,0,0,0,0,0,9.614367711,208022,0,208022,208022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.807183856,4.807183856,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.159.49.199-59048-443-6,172.17.237.22,59048,52.159.49.199,443,6,22-12-2021 13:06,831988,1,1,0,0,0,0,0,0,0,0,0,0,0,2.403880825,831988,0,831988,831988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.201940413,1.201940413,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-20.189.173.6-48764-443-6,172.17.237.22,48764,20.189.173.6,443,6,22-12-2021 13:06,832004,1,1,0,0,0,0,0,0,0,0,0,0,0,2.403834597,832004,0,832004,832004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.201917298,1.201917298,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-20.189.173.6-48746-443-6,172.17.237.22,48746,20.189.173.6,443,6,22-12-2021 13:06,832016,1,1,0,0,0,0,0,0,0,0,0,0,0,2.403799927,832016,0,832016,832016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.201899963,1.201899963,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-40.74.219.49-49504-443-6,172.17.237.22,49504,40.74.219.49,443,6,22-12-2021 13:06,832027,1,1,0,0,0,0,0,0,0,0,0,0,0,2.403768147,832027,0,832027,832027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.201884073,1.201884073,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.163.231.110-45974-443-6,172.17.237.22,45974,52.163.231.110,443,6,22-12-2021 13:06,832039,1,1,0,0,0,0,0,0,0,0,0,0,0,2.403733479,832039,0,832039,832039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.201866739,1.201866739,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-13.76.153.29-36890-443-6,172.17.237.22,36890,13.76.153.29,443,6,22-12-2021 13:06,832054,1,1,0,0,0,0,0,0,0,0,0,0,0,2.403690145,832054,0,832054,832054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.201845073,1.201845073,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
